date,sku_name,product_id,product_type,merchant_city,price,stock,total_sold
4/25/2020,Hp oppo f9 garansi resmi,D1672,Oppo F9 (F9 Pro),Kab. Indramayu,4000000,999955,89
04/05/2020,OPPO F9 4/64GB,F2217,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,1698000,22,60
4/23/2020,OPPO F9 RAM 4/64GB GARANSI 1 TAHUN - Merah - Merah,F2216,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,1848000,87,41
4/30/2020,Oppo F9 Pro 6GB/64GB Barang Ready !! - Merah,C538,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,4400000,999999,74
4/18/2020,OPPO F9 JADE GREEN LIMITED EDITION GARANSI RESMI OPPO INDONESIA - Merah,D641,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2700000,10000,85
4/16/2020,HP OPPO F9 RAM 4GB ROM 64GB - F 9 4/64 GB GARANSI RESMI OPO 1 THN - Biru,F2218,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Timur,2450000,45,78
4/24/2020,OPPO F9 PRO RAM 6GB / GARANSI RESMI OPPO INDONESIA 1THN - Biru,C990,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,3000000,1,169
4/28/2020,oppo f9 ram 4/64 garansi resmi,D1683,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,3400000,999999,44
4/23/2020,OPPO F9 Smartphone 4GB/64GB Starry purple garansi resmi Oppo,D640,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,4100000,999952,134
4/24/2020,Oppo F9 Ram 4GB Internal 64GB,D643,Oppo F9 (F9 Pro),Kota Bandung,3429000,11,43
4/17/2020,smartphone Oppo f9 (4/64),D1676,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,4750000,38,134
4/16/2020,OPPO F9 / GARANSI RESMI OPPO INDONESIA 1 THN - Ungu,C997,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2499000,6,1856
04/01/2020,HP OPPO F9 NEW (RAM 4GB/64GB) GARANSI OPPO RESMI 1 THN - BIRU - Biru,D642,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Timur,2529000,1,46
04/10/2020,oppo f9,D1684,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,4150000,999999,38
04/12/2020,OPPO F9 - Merah,C1006,Oppo F9 (F9 Pro),Kab. Sragen,3999000,999999,23
04/05/2020,OPPO F9 GARANSI RESMI OPPO INDONESIA - Biru,C537,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2499000,9998,2279
04/10/2020,Oppo F9 RAM 4/64 Garansi Resmi Oppo Indonesia,C1014,Oppo F9 (F9 Pro),Kota Bekasi,2880000,999999,277
4/13/2020,OPPO F9 GARANSI RESMI OPPO INDONESIA - Merah,C237,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2499000,10000,243
4/19/2020,OPPO F9 Smartphone 4GB/64GB Sunrise Red / Twilight Blue,C999,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,4699000,34,69
4/20/2020,oppo f9 pro - Navy,D1673,Oppo F9 (F9 Pro),Kota Bandung,4999000,999988,67
4/19/2020,hp oppo F9,D639,Oppo F9 (F9 Pro),Kota Surabaya,4000000,999948,115
4/27/2020,OPPO F9 6GB/64GB STARRY PURPLE ( GARANSI RESMI ),D1675,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,4950000,999983,50
4/17/2020,OPPO F9 GARANSI RESMI OPPO INDONESIA - Biru,C537,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2499000,9998,2279
4/29/2020,oppo f9,E1177,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Selatan,4000000,999940,61
04/12/2020,Oppo F9 - Merah,C991,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,3299000,1,31
4/25/2020,Oppo F9 Ram 4GB Internal 64GB,D1671,Oppo F9 (F9 Pro),Kota Bandung,3429000,10,43
4/26/2020,Hp oppo F9Pro,D1666,Oppo F9 (F9 Pro),Kota Cirebon,5000000,6,52
04/11/2020,OPPO F9 / GARANSI RESMI OPPO INDONESIA 1 THN - Ungu,C997,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2499000,6,1858
4/24/2020,OPPO F9 PRO 6GB / 64GB GARANSI RESMI OPPO INDONESIA,C1012,Oppo F9 (F9 Pro),Kota Malang,5000000,2,27
4/29/2020,OPPO F9 RAM 4/64 GARANSI RESMI OPPO INDONESIA 1 TAHUN - Merah,C998,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2799000,999998,212
4/23/2020,Oppo F9 Ram 4GB Internal 64GB,D643,Oppo F9 (F9 Pro),Kota Bandung,3429000,11,43
04/04/2020,OPPO F9 RAM 4GB ROM 64GB GARANSI RESMI,D1685,Oppo F9 (F9 Pro),Kota Tangerang,4000000,999885,114
4/22/2020,Oppo F9 - Merah,C991,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,3299000,1,31
4/23/2020,Oppo F9 Ram 4GB Internal 64GB,D1671,Oppo F9 (F9 Pro),Kota Bandung,3429000,10,43
04/10/2020,OPPO F9 Smartphone 4GB/64GB Starry purple garansi resmi Oppo,D640,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,4100000,999954,132
4/30/2020,OPPO F9 PRO RAM 6GB / GARANSI RESMI OPPO INDONESIA 1THN - Biru,C990,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,3000000,1,169
4/27/2020,OPPO F9 RAM 4/64,C1010,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Timur,4200000,999997,25
4/26/2020,Oppo F9 Ram 4GB Internal 64GB,E1176,Oppo F9 (F9 Pro),Kota Bandung,3429000,10,32
4/24/2020,SmartPhone Oppo f9,D1669,Oppo F9 (F9 Pro),Kota Medan,4400000,999986,32
4/17/2020,Oppo F9 Ram 4/64 - Merah,D1670,Oppo F9 (F9 Pro),Kota Medan,4200000,999999,28
4/15/2020,"OPPO F9 Smartphone 4GB/64GB (Cicil TANPA Kartu Kredit, Garansi Resmi)",C996,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Pusat,4299000,999995,87
4/15/2020,OPPO F9 4 GB / 64 GB - GARANSI RESMI OPPO,C1016,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,4000000,10,185
4/24/2020,OPPO F9 RAM 4/64 PURPLE GARANSI RESMI OPPO INDONESIA - Ungu,C1008,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,2700000,10000,157
4/28/2020,Oppo F9 Ram 4/64 - Merah,D1670,Oppo F9 (F9 Pro),Kota Medan,4200000,999999,28
4/22/2020,OPPO F9 PRO RAM 6GB GARANSI RESMI OPPO INDONESIA 1 TAHUN - Ungu,C995,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,3449000,999996,134
04/12/2020,OPPO F9 Smartphone 4GB/64GB Sunrise Red / Twilight Blue,C999,Oppo F9 (F9 Pro),Kota Administrasi Jakarta Barat,4699000,34,69
4/30/2020,hp oppo F9,D639,Oppo F9 (F9 Pro),Kota Surabaya,4000000,999948,115
4/16/2020,XIAOMI 8 LITE 4/64 GLOBAL,D1686,Xiaomi Mi 8 Lite,Kota Pekanbaru,3199000,999993,26
4/18/2020,Xiaomi Mi8 LITE RAM 4/64 Tam,D1687,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3820000,999957,65
4/25/2020,Xiaomi mi 8 lite midnight black (4gb/64gb),D647,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3500000,999964,185
4/30/2020,Xiaomi Mi 8 Lite,D1688,Xiaomi Mi 8 Lite,Kota Surabaya,3150000,999999,45
4/15/2020,xiaomi mi 8 lite 6/128 - Biru,D1689,Xiaomi Mi 8 Lite,Kab. Malang,4529000,999981,47
4/30/2020,Xiaomi mi8 Lite 4/64,E1181,Xiaomi Mi 8 Lite,Kota Bandung,6000000,999929,84
4/25/2020,Xiaomi Mi 8 Lite 4/64 Garansi Resmi,D1690,Xiaomi Mi 8 Lite,Kota Surabaya,3600000,999989,25
4/24/2020,XIAOMI 8 LITE 4/64 GLOBAL,D1686,Xiaomi Mi 8 Lite,Kota Pekanbaru,3199000,999993,26
4/16/2020,Xiaomi Mi8 LITE RAM 4/64 Tam,D1687,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3820000,999957,65
4/14/2020,Xiaomi Mi8 LITE RAM 4/64 Tam,D1687,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3820000,999957,65
4/29/2020,Handphone Murah Xiaomi 8 Lite 6/128 GB,D648,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Pusat,6008000,28,89
04/03/2020,XIAOMI MI8 LITE RAM 4GB INTERNAL 64GB,E1180,Xiaomi Mi 8 Lite,Kota Medan,3000000,1,61
04/09/2020,XIAOMI 8 LITE 4/64 GLOBAL,D1686,Xiaomi Mi 8 Lite,Kota Pekanbaru,3199000,999993,26
04/09/2020,xiaomi mi 8 lite 6/128 - Biru,D1689,Xiaomi Mi 8 Lite,Kab. Malang,4529000,999981,47
4/25/2020,Xiaomi mi8 Lite 4/64,E1181,Xiaomi Mi 8 Lite,Kota Bandung,6000000,999929,84
04/08/2020,XIAOMI MI8 LITE RAM 4GB INTERNAL 64GB,E1180,Xiaomi Mi 8 Lite,Kota Medan,3000000,1,61
4/25/2020,Xiaomi Mi8 LITE RAM 4/64 Tam,D1687,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3820000,999957,65
4/23/2020,XIAOMI MI 8 LITE GARANSI RESMI TAM,E2484,Xiaomi Mi 8 Lite,Kota Singkawang,3000000,10,50
4/14/2020,Xiaomi mi8 lite - Mi 8 lite 4/64Gb garansi resmi tam,D1691,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Pusat,2469000,10000,31
4/23/2020,Xiaomi Mi 8 Lite 4/64 TAM Resmi - Hitam,D1692,Xiaomi Mi 8 Lite,Kota Bandung,3000000,999971,72
4/28/2020,XIAOMI 8 LITE 4/64 GLOBAL,D1686,Xiaomi Mi 8 Lite,Kota Pekanbaru,3199000,999993,26
4/19/2020,xiaomi MI8 LITE RAM 4/64 TAM,D1693,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Barat,3100000,8,327
4/17/2020,Xiaomi mi8 lite - Mi 8 lite 4/64Gb garansi resmi tam,D1691,Xiaomi Mi 8 Lite,Kota Administrasi Jakarta Pusat,2469000,10000,31
4/20/2020,Xiaomi mi8 Lite 4/64,E1181,Xiaomi Mi 8 Lite,Kota Bandung,6000000,999930,83
4/17/2020,xiaomi mi 8 lite 6/128 - Biru,D1689,Xiaomi Mi 8 Lite,Kab. Malang,4529000,999981,47
4/19/2020,Xiaomi Mi 9 Lite Ram 6GB Rom 128GB Original New Mi9 Lite,E122,Xiaomi Mi 9 Lite,Kota Batam,3750000,9987,41
4/13/2020,Xiaomi Mi 9 Lite Ram 6GB Rom 128GB Original New Mi9 Lite,E122,Xiaomi Mi 9 Lite,Kota Batam,3750000,9986,43
4/26/2020,hp xiaomi mi mix 2s,D649,Xiaomi Mi Mix 2S,Kota Sukabumi,5100000,999931,96
4/28/2020,hp xiaomi mi mix 2s,D649,Xiaomi Mi Mix 2S,Kota Sukabumi,5100000,999931,96
4/23/2020,XIAOMI MI MIX 2s 6GB/64GB BNIB,D1694,Xiaomi Mi Mix 2S,Kota Batam,6000000,999997,27
4/25/2020,Xiaomi Note 2 RAM 2/16 Garansi Distributor 1 Tahun - Putih,D1695,Xiaomi Mi Note 2,Kota Administrasi Jakarta Barat,669000,58,2361
04/01/2020,Xiaomi note8 Ram 6 internal 128 - Hitam,F959,Xiaomi Mi Note 2,Kota Administrasi Jakarta Selatan,3000000,999961,33
04/01/2020,Xiaomi Note 2 RAM 2/16 Garansi Distributor 1 Tahun - Hitam,D1696,Xiaomi Mi Note 2,Kota Administrasi Jakarta Barat,649000,1,1950
4/22/2020,Xiaomi Note 2 RAM 2/16 Garansi Distributor 1 Tahun - Putih,D1695,Xiaomi Mi Note 2,Kota Administrasi Jakarta Barat,669000,48,2226
04/10/2020,Xiaomi Note 2 RAM 2/16 Garansi Distributor 1 Tahun - Hitam,D1696,Xiaomi Mi Note 2,Kota Administrasi Jakarta Barat,669000,43,2152
4/13/2020,XIAOMI MI NOTE 3 64GB RAM 6GB - NEW - BNIB,D1697,Xiaomi Mi Note 3,Kota Makassar,5000000,999967,44
4/23/2020,XIAOMI MI NOTE 3 64GB RAM 6GB - NEW - BNIB,D1697,Xiaomi Mi Note 3,Kota Makassar,5000000,999967,44
4/21/2020,XIAOMI MI NOTE 3 64GB RAM 6GB - NEW - BNIB,D1697,Xiaomi Mi Note 3,Kota Makassar,5000000,999967,44
4/19/2020,Xiaomi Mi 9T / Redmi K20 Ram 6GB Rom 128GB Original New,D650,Xiaomi Redmi K20,Kota Batam,4600000,9952,545
04/10/2020,Xiaomi Mi 9T atau Redmi K20 6GB 128GB Global Version Bnib,D1698,Xiaomi Redmi K20,Kota Batam,4230000,23,49
4/19/2020,Xiaomi K20 Flame Red 6/64G - Merah,E2485,Xiaomi Redmi K20,Kab. Bojonegoro,5999000,17,35
4/21/2020,Xiaomi Mi 9T / Redmi K20 Ram 6GB Rom 128GB Original New,D650,Xiaomi Redmi K20,Kota Batam,4600000,9952,545
4/17/2020,Xiaomi K20 Flame Red 6/64G - Merah,E2485,Xiaomi Redmi K20,Kab. Bojonegoro,5999000,17,35
4/18/2020,Infinix S5 6/128 Garansi Resmi (automewah xiaomi Killer k30) - Biru Muda,F2219,Xiaomi Redmi K30,Kota Bekasi,2070000,4,230
04/04/2020,Infinix S5 6/128 Garansi Resmi (automewah xiaomi Killer k30) - Ungu,F2220,Xiaomi Redmi K30,Kota Bekasi,2070000,1,228
4/19/2020,Infinix S5 6/128 Garansi Resmi (automewah xiaomi Killer k30) - Biru Muda,F2219,Xiaomi Redmi K30,Kota Bekasi,2070000,4,232
4/13/2020,Infinix S5 6/128 Garansi Resmi (automewah xiaomi Killer k30) - Ungu,F2220,Xiaomi Redmi K30,Kota Bekasi,2070000,1,228
4/24/2020,Infinix S5 6/128 Garansi Resmi (automewah xiaomi Killer k30) - Biru Muda,F2219,Xiaomi Redmi K30,Kota Bekasi,2070000,2,232
04/05/2020,Infinix Hot 8 Pro 4/64,F2221,Infinix Hot 4 Pro,Kota Cimahi,1599000,17,74
4/27/2020,Infinix Hot 7 Pro-6/64GB Garansi Resmi - Hitam,D1699,Infinix Hot 7 Pro,Kota Pekalongan,2000000,10,219
4/29/2020,INFINIX HOT 7 PRO 6/64 GARANSI RESMI INFINIX - Hitam,E1183,Infinix Hot 7 Pro,Kota Administrasi Jakarta Utara,2200000,999931,282
4/20/2020,INFINIX HOT 7 PRO 6/64 GARANSI RESMI INFINIX - Hitam,E1183,Infinix Hot 7 Pro,Kota Administrasi Jakarta Utara,2200000,999936,277
04/07/2020,infinix hot 7pro ram 6gb rom 64gb resmi - Hitam,F961,Infinix Hot 7 Pro,Kota Administrasi Jakarta Timur,1980000,999963,52
4/22/2020,infinix hot 7 pro,D652,Infinix Hot 7 Pro,Kota Administrasi Jakarta Utara,2098000,5,57
4/14/2020,Infinix Hot 7 Pro-6/64GB Garansi Resmi - Hitam,D1699,Infinix Hot 7 Pro,Kota Pekalongan,2000000,10,218
04/04/2020,INFINIX HOT 7 PRO 6/64 GARANSI RESMI INFINIX - Hitam,E1183,Infinix Hot 7 Pro,Kota Administrasi Jakarta Utara,2200000,999936,282
04/05/2020,infinix hot 7pro ram 6gb rom 64gb resmi - Hitam,F961,Infinix Hot 7 Pro,Kota Administrasi Jakarta Timur,1980000,999963,52
04/02/2020,INFINIX HOT 7 PRO 6/64 GARANSI RESMI INFINIX - Hitam,E1183,Infinix Hot 7 Pro,Kota Administrasi Jakarta Utara,2200000,999936,282
4/24/2020,Oppo Reno 3 8GB/128GB BLACK BLUE WHITE 8 GB / 128GB - Garansi Resmi - Bonus 1,G418,Oppo Reno3 Pro 5G,Kota Administrasi Jakarta Barat,4904000,18,27
4/24/2020,OPPO RENO 3 RAM 8/128 GARANSI RESMI OPPO INDONESIA - Putih,G419,Oppo Reno3 Pro 5G,Kota Administrasi Jakarta Barat,4869000,51,42
4/26/2020,OPPO Reno 3 8/128 GB Original Banjir Bonus Garansi Resmi 8GB / 128GB - Putih,G420,Oppo Reno3 Pro 5G,Kota Administrasi Jakarta Barat,5499000,48,57
04/01/2020,OPPO K3 pro 6/64,E2486,Oppo Reno3 Pro 5G,Kab. Bantul,4880000,5,27
4/22/2020,Samsung A7 6/128Gb Garansi Resmi SEIN,D1700,Samsung Galaxy A7,Kota Bandung,5000000,34,152
04/03/2020,Samsung A7 SEIN 4/64GB 4GB 64GB,E1184,Samsung Galaxy A7,Kota Semarang,2800000,10,191
4/20/2020,Samsung A7 6/128Gb Garansi Resmi SEIN,D1700,Samsung Galaxy A7,Kota Bandung,5000000,34,152
4/18/2020,Samsung A7 SEIN 4/64GB 4GB 64GB,E1184,Samsung Galaxy A7,Kota Semarang,2800000,5,196
4/26/2020,Samsung A7 SEIN 4/64GB 4GB 64GB,E1184,Samsung Galaxy A7,Kota Semarang,2800000,2,199
4/24/2020,samsung galaxy a7 second like new,C1017,Samsung Galaxy A7,Kota Administrasi Jakarta Selatan,5000000,86,36
4/16/2020,Samsung A7 6/128Gb Garansi Resmi SEIN,D1700,Samsung Galaxy A7,Kota Bandung,5000000,37,148
04/08/2020,Samsung Galaxy A7 Ram 4GB Internal 64GB Garansi Resmi,E2487,Samsung Galaxy A7,Kota Administrasi Jakarta Pusat,4500000,999976,28
4/29/2020,samsung galaxy a7 second like new,C1017,Samsung Galaxy A7,Kota Administrasi Jakarta Selatan,5000000,86,36
4/23/2020,Samsung A7 6/128Gb Garansi Resmi SEIN,D1700,Samsung Galaxy A7,Kota Bandung,5000000,34,152
4/18/2020,SAMSUNG GALAXY A8 + GARANSI SEIN,B550,Samsung Galaxy A8,Kota Depok,6000000,9999,74
4/25/2020,Samsung A8+ 6/64 SEIN,E123,Samsung Galaxy A8,Kota Administrasi Jakarta Utara,5890000,999994,38
4/26/2020,samsung A8,C1018,Samsung Galaxy A8,Kota Administrasi Jakarta Pusat,5000000,999989,29
04/04/2020,samsung A8,E2488,Samsung Galaxy A8,Kab. Boyolali,4000000,999901,134
04/07/2020,samsung A8,E2488,Samsung Galaxy A8,Kab. Boyolali,4000000,999901,134
4/15/2020,SAMSUNG GALAXY A8 + GARANSI SEIN,B550,Samsung Galaxy A8,Kota Depok,6000000,9999,74
4/18/2020,samsung A8,C1018,Samsung Galaxy A8,Kota Administrasi Jakarta Pusat,5000000,999989,29
04/11/2020,Samsung A8+ 6/64 SEIN,E123,Samsung Galaxy A8,Kota Administrasi Jakarta Utara,5890000,999994,38
4/26/2020,SAMSUNG GALAXY A8 + GARANSI SEIN,B550,Samsung Galaxy A8,Kota Depok,6000000,9999,74
4/14/2020,SAMSUNG A8,C1019,Samsung Galaxy A8,Kota Administrasi Jakarta Pusat,4300000,999996,67
04/10/2020,SAMSUNG A8,C1019,Samsung Galaxy A8,Kota Administrasi Jakarta Pusat,4300000,999996,67
04/04/2020,SAMSUNG GALAXY J2 32 GB Garansi Resmi,C542,Samsung Galaxy J2,Kota Depok,2000000,999814,270
4/22/2020,SAMSUNG J4 2/16,C1020,Samsung Galaxy J4,Kab. Sragen,2000000,999994,30
4/29/2020,SAMSUNG J4 2/16,C1020,Samsung Galaxy J4,Kab. Sragen,2000000,999993,30
4/26/2020,SAMSUNG GALAXY J4 SEIN 32GB RESMI ORIGINAL 32 GB - Hitam,E2489,Samsung Galaxy J4,Kota Administrasi Jakarta Barat,1525000,2,87
4/22/2020,Samsung Galaxy J4+ - Hitam,D1701,Samsung Galaxy J4,Kota Surabaya,1500000,999998,40
04/12/2020,SAMSUNG GALAXY J4 SEIN 32GB RESMI ORIGINAL 32 GB - Ungu,E2490,Samsung Galaxy J4,Kota Administrasi Jakarta Pusat,1525000,1,86
4/29/2020,SAMSUNG GALAXY J4 INTERNAL 32GB - s01 - Hitam,D1702,Samsung Galaxy J4,Kab. Deli Serdang,1550000,32,32
4/27/2020,SAMSUNG J4 2/16,C1020,Samsung Galaxy J4,Kab. Sragen,2000000,999993,30
04/12/2020,Samsung J4+ Ram 2/32 Garansi Nasional Samsung,C1021,Samsung Galaxy J4,Kota Medan,1980000,999978,69
04/06/2020,SAMSUNG GALAXY J4 SEIN 32GB RESMI ORIGINAL 32 GB - Emas,E2491,Samsung Galaxy J4,Kota Administrasi Jakarta Pusat,1499000,4,84
4/19/2020,samsung galaxy j4+ SEIN,D1703,Samsung Galaxy J4,Kota Batam,1960000,999999,35
04/12/2020,SAMSUNG GALAXY J4 INTERNAL 32GB - s01 - Hitam,D1702,Samsung Galaxy J4,Kab. Deli Serdang,1550000,33,31
4/15/2020,Samsung Galaxy J4+ - Hitam,D1701,Samsung Galaxy J4,Kota Surabaya,1500000,999998,40
4/15/2020,Samsung J4+ Ram 2/32 Garansi Nasional Samsung,C1021,Samsung Galaxy J4,Kota Medan,1980000,999976,71
04/12/2020,Samsung Galaxy J4+ - Hitam,D1701,Samsung Galaxy J4,Kota Surabaya,1500000,999998,40
4/18/2020,Samsung J4+ 2/32 Garansi Resmi - Emas,C1022,Samsung Galaxy J4,Kota Administrasi Jakarta Timur,1750000,999999,67
04/09/2020,Samsung J4+ Ram 2/32 Garansi Nasional Samsung,C1021,Samsung Galaxy J4,Kota Medan,1980000,999978,69
4/18/2020,hp samsung J4,C1023,Samsung Galaxy J4,Kota Medan,2000000,999996,52
04/12/2020,SAMSUNG J4 2/16,C1020,Samsung Galaxy J4,Kab. Sragen,2000000,999994,30
04/09/2020,SAMSUNG GALAXY J4 SEIN 32GB RESMI ORIGINAL 32 GB - Ungu,E2490,Samsung Galaxy J4,Kota Administrasi Jakarta Pusat,1525000,1,83
4/17/2020,samsung galaxy j4,F2222,Samsung Galaxy J4,Kota Administrasi Jakarta Utara,2000000,999999,28
4/26/2020,Samsung J6+ 3/32 Garansi Resmi - Hitam,C544,Samsung Galaxy J6,Kota Administrasi Jakarta Timur,2200000,999992,136
4/18/2020,HP SAMSUNG GALAXY J6 RAM 3GB ROM 32GB - BLACK & GOLD - GARANSI SEIN - Hitam,B551,Samsung Galaxy J6,Kota Administrasi Jakarta Timur,2079000,1,42
4/14/2020,samsung J6 - Hitam,C1024,Samsung Galaxy J6,Kota Medan,2700000,999995,25
4/25/2020,HP SAMSUNG GALAXY J6 RAM 3GB ROM 32GB - BLACK & GOLD - GARANSI SEIN - Hitam,B551,Samsung Galaxy J6,Kota Administrasi Jakarta Timur,2079000,1,42
04/08/2020,Samsung J6  Ram 3/32GB Garansi Resmi,D1704,Samsung Galaxy J6,Kota Medan,2220000,999920,116
4/29/2020,HP SAMSUNG GALAXY J6 RAM 3GB ROM 32GB - BLACK & GOLD - GARANSI SEIN - Hitam,B551,Samsung Galaxy J6,Kota Administrasi Jakarta Timur,2079000,1,42
04/01/2020,HP SAMSUNG J600,E1185,Samsung Galaxy J6,Kab. Sidoarjo,2000000,9994,57
04/09/2020,Samsung Galaxy J6 (4/64),C543,Samsung Galaxy J6,Kota Surabaya,2500000,999999,35
4/23/2020,Samsung J6+ 3/32 Garansi Resmi - Hitam,C544,Samsung Galaxy J6,Kota Administrasi Jakarta Timur,2200000,999992,136
4/30/2020,Samsung J6+ 3/32,C1025,Samsung Galaxy J6,Kota Administrasi Jakarta Pusat,2700000,999998,41
04/10/2020,Samsung J6+ 3/32,C1025,Samsung Galaxy J6,Kota Administrasi Jakarta Pusat,2700000,999998,41
4/28/2020,Samsung J6+ 3/32 (penyok),D657,Samsung Galaxy J6,Kota Administrasi Jakarta Pusat,2000000,999968,199
04/09/2020,Samsung J6+ 3/32,C1025,Samsung Galaxy J6,Kota Administrasi Jakarta Pusat,2700000,999998,41
4/13/2020,Samsung Galaxy J7,C545,Samsung Galaxy J7,Kota Surabaya,3000000,999998,45
4/20/2020,Samsung Galaxy J7,C545,Samsung Galaxy J7,Kota Surabaya,3000000,999998,45
4/22/2020,Samsung Galaxy J8,C1026,Samsung Galaxy J8,Kota Administrasi Jakarta Pusat,3325000,999997,43
04/07/2020,samsung j8,D1705,Samsung Galaxy J8,Kota Tangerang,4025000,999981,36
4/27/2020,Samsung J8 ram3/32GB,D659,Samsung Galaxy J8,Kota Medan,2500000,999954,74
4/21/2020,Samsung J8 ram3/32GB,D659,Samsung Galaxy J8,Kota Medan,2500000,999954,74
04/04/2020,Samsung J8 ram3/32GB,D659,Samsung Galaxy J8,Kota Medan,2500000,999954,74
4/15/2020,Samsung Galaxy J8,C1026,Samsung Galaxy J8,Kota Administrasi Jakarta Pusat,3325000,999997,43
04/02/2020,Samsung J8 ram3/32GB,D659,Samsung Galaxy J8,Kota Medan,2500000,999954,74
4/18/2020,Samsung Galaxy J8 3/32 - Hitam,D1706,Samsung Galaxy J8,Kota Batam,4100000,999962,79
4/18/2020,Samsung Galaxy J8,C1026,Samsung Galaxy J8,Kota Administrasi Jakarta Pusat,3325000,999997,43
4/21/2020,Samsung galaxy J8,C1027,Samsung Galaxy J8,Kota Surabaya,2800000,2,33
04/10/2020,samsung galaxy s6 second,E2492,Samsung Galaxy S6,Kota Medan,4525000,10,45
04/07/2020,Samsung Galaxy S6 Flat SM-G920F GOLD 32GB - BNIB GRS RESMI SEIN 1 THN,B552,Samsung Galaxy S6,Kota Administrasi Jakarta Utara,2100000,8,22
04/04/2020,SAMSUNG GALAXY S6 -GARANSI RESMI SEIN,B553,Samsung Galaxy S6,Kota Administrasi Jakarta Utara,2100000,18,4
4/21/2020,samsung s8+,E2493,Samsung Galaxy S8,Kota Medan,8050000,10,21
4/14/2020,Samsung S8 Original New,A188,Samsung Galaxy S8,Kota Batam,5440000,999999,36
4/14/2020,samsung s8 +,E2494,Samsung Galaxy S8,Kota Medan,4900000,3,24
4/15/2020,samsung galaxy S8 - Hitam,F2223,Samsung Galaxy S8,Kota Administrasi Jakarta Utara,7050000,999974,28
4/13/2020,samsung s8 +,D1707,Samsung Galaxy S8,Kota Surabaya,4992500,999998,32
4/25/2020,samsung s8+,E2493,Samsung Galaxy S8,Kota Medan,8050000,10,21
04/11/2020,samsung galaxy S8 - Hitam,F2223,Samsung Galaxy S8,Kota Administrasi Jakarta Utara,7050000,999974,28
4/16/2020,Samsung Galaxy S8 4/64gb BNIB Original Segel Garansi Resmi SEIN - Hitam,C1028,Samsung Galaxy S8,Kota Administrasi Jakarta Timur,6500000,5,96
04/10/2020,samsung s8+,E2493,Samsung Galaxy S8,Kota Medan,8050000,10,21
4/13/2020,samsung galaxy s8 garansi resmi SEIN 64gb,A425,Samsung Galaxy S8,Kota Administrasi Jakarta Utara,6799000,2,151
04/09/2020,samsung galaxy S8 - Hitam,F2223,Samsung Galaxy S8,Kota Administrasi Jakarta Utara,7050000,999974,28
4/13/2020,Samsung Galaxy S8 4/64gb BNIB Original Segel Garansi Resmi SEIN - Hitam,C1028,Samsung Galaxy S8,Kota Administrasi Jakarta Timur,6500000,5,96
4/22/2020,samsung s8 +,D1707,Samsung Galaxy S8,Kota Surabaya,4992500,999998,32
4/19/2020,samsung s8 +,D1707,Samsung Galaxy S8,Kota Surabaya,4992500,999998,32
4/14/2020,samsung s8+,E2493,Samsung Galaxy S8,Kota Medan,8050000,10,21
04/11/2020,samsung galaxy S8 garansi 1 tahun SEIN,A189,Samsung Galaxy S8,Kota Administrasi Jakarta Barat,6799000,999995,288
4/21/2020,Samsung Galaxy S8 second ex resmi SEIN,D660,Samsung Galaxy S8,Kota Administrasi Jakarta Selatan,8000000,999980,40
